"CustomerId","AccountType","RegionCode","LoyaltyScore","MarketingOptIn","JoinDate"
15702149,"Basic","W1",71,0,"2024-04-22"
15708236,"Basic","W1",33,0,"2025-06-06"
15568469,"Basic","W1",15,0,"2023-01-01"
15764444,"Basic","N3",96,0,"2025-04-29"
15794204,"Premium","N2",86,0,"2024-06-24"
15807546,"Basic","S2",40,0,"2025-01-13"
15782159,"Basic","W1",93,1,"2024-10-23"
15618703,"Plus","S1",89,0,"2024-02-28"
15793317,"Basic","N1",5,0,"2024-12-02"
15740487,"Basic","N3",78,0,"2023-09-27"
15722479,"Plus","W1",50,0,"2025-01-29"
15688264,"Premium","N2",99,0,"2025-06-16"
15583067,"Plus","N1",66,0,"2024-02-23"
15686670,"Plus","S2",89,1,"2023-11-23"
15593345,"Basic","W1",54,1,"2023-07-14"
15811690,"Premium","N2",80,0,"2025-06-11"
15734008,"Basic","N1",46,0,"2023-09-12"
15771856,"Plus","S1",80,1,"2023-03-20"
15762045,"Basic","N3",11,0,"2025-05-24"
15778142,"Premium","S2",49,1,"2023-04-08"
15689268,"Plus","N2",99,0,"2023-05-30"
15721507,"Plus","S1",23,0,"2025-02-24"
15750476,"Basic","N3",55,0,"2025-03-24"
15810723,"Basic","N3",5,0,"2025-04-29"
15787229,"Plus","S1",64,0,"2024-03-22"
15570508,"Plus","N2",35,1,"2023-05-03"
15617065,"Basic","N3",93,0,"2024-09-01"
15689786,"Premium","S2",69,0,"2024-11-06"
15648876,"Premium","N1",54,1,"2024-07-11"
15802106,"Basic","S2",3,0,"2023-12-25"
15773869,"Plus","W1",6,0,"2023-08-27"
15711635,"Basic","N3",87,0,"2025-01-11"
15795527,"Basic","N1",56,0,"2025-03-15"
15759133,"Basic","S1",2,0,"2025-01-25"
15679394,"Plus","N1",82,0,"2024-06-13"
15801072,"Plus","N1",94,1,"2024-11-13"
15646082,"Basic","N1",38,0,"2025-05-21"
15796111,"Plus","N3",56,0,"2024-10-30"
15670646,"Plus","W1",5,0,"2023-07-23"
15578722,"Plus","W1",46,0,"2024-10-19"
15815095,"Basic","N2",11,1,"2023-05-23"
15730360,"Premium","W1",65,0,"2023-07-06"
15763194,"Basic","N3",10,0,"2024-05-02"
15720725,"Basic","N2",41,0,"2023-05-02"
15567834,"Basic","S1",44,0,"2023-12-16"
15720644,"Basic","S1",90,1,"2023-04-10"
15811742,"Premium","S1",33,0,"2023-10-11"
15813363,"Basic","S1",91,0,"2024-06-10"
15717629,"Plus","S1",56,1,"2024-01-19"
15713160,"Basic","S2",12,0,"2024-07-08"
15568878,"Basic","N3",2,0,"2025-03-11"
15809800,"Premium","N2",1,1,"2025-06-16"
15736420,"Plus","S1",65,0,"2023-07-06"
15757933,"Basic","S2",33,1,"2023-01-08"
15623072,"Basic","W1",86,1,"2024-09-15"
15683993,"Basic","S2",76,1,"2024-06-28"
15570947,"Basic","S2",36,0,"2024-02-23"
15797767,"Plus","N3",21,0,"2023-03-31"
15731989,"Plus","S1",84,1,"2024-05-10"
15591035,"Basic","S2",36,1,"2024-10-22"
15586479,"Premium","S2",26,1,"2024-12-24"
15605872,"Plus","S1",47,1,"2023-04-26"
15666012,"Basic","N3",95,1,"2024-11-15"
15641733,"Basic","S2",1,0,"2023-01-20"
15593178,"Plus","N2",38,0,"2025-06-09"
15649183,"Plus","N1",14,0,"2023-05-12"
15736399,"Basic","W1",90,0,"2023-10-19"
15751137,"Basic","N1",46,0,"2023-12-20"
15757188,"Basic","N1",42,0,"2023-08-25"
15726167,"Plus","N3",7,0,"2024-08-11"
15624850,"Basic","S2",55,1,"2023-08-11"
15717700,"Basic","N1",56,0,"2024-03-11"
15716347,"Plus","N1",76,0,"2024-09-29"
15696287,"Premium","W1",63,1,"2023-02-08"
15638871,"Premium","S1",24,1,"2023-11-23"
15765093,"Basic","S2",83,0,"2023-07-28"
15592999,"Basic","S2",73,0,"2023-04-16"
15641715,"Basic","W1",99,0,"2024-10-13"
15607746,"Basic","S1",4,0,"2023-09-06"
15625311,"Premium","S2",42,0,"2024-07-20"
15573077,"Basic","N2",96,0,"2024-09-21"
15735106,"Basic","W1",70,1,"2025-05-11"
15672912,"Basic","N3",28,0,"2024-11-18"
15589881,"Basic","S1",92,0,"2023-12-20"
15660144,"Plus","W1",40,0,"2024-04-14"
15664083,"Basic","N1",51,0,"2024-12-25"
15690898,"Basic","S2",29,0,"2023-09-22"
15808023,"Basic","N2",42,0,"2024-10-13"
15676909,"Basic","N2",69,1,"2024-04-08"
15764922,"Basic","N3",5,0,"2025-04-16"
15766734,"Plus","W1",41,1,"2025-04-30"
15795079,"Plus","N2",61,1,"2024-03-16"
15757434,"Plus","W1",55,0,"2023-10-11"
15673747,"Premium","S2",28,0,"2025-02-23"
15808386,"Premium","S2",41,0,"2024-06-17"
15603565,"Premium","N2",9,0,"2024-01-04"
15744044,"Basic","S2",29,0,"2024-11-29"
15577771,"Basic","W1",78,0,"2024-12-19"
15769548,"Basic","S2",38,1,"2024-10-20"
15802071,"Premium","N1",62,0,"2024-05-09"
15677395,"Premium","W1",54,0,"2023-06-03"
15632010,"Premium","S1",52,1,"2024-09-11"
15779492,"Basic","S2",34,1,"2023-11-12"
15694677,"Premium","S2",37,0,"2023-10-27"
15704315,"Basic","W1",49,0,"2024-03-15"
15742009,"Basic","N3",42,1,"2025-03-21"
15766663,"Basic","S1",14,1,"2023-05-31"
15742297,"Basic","S1",82,1,"2024-02-10"
15688059,"Basic","S1",33,0,"2023-06-24"
15752344,"Basic","N2",98,1,"2023-02-24"
15698749,"Basic","N1",92,0,"2025-02-17"
15631693,"Plus","N1",100,1,"2023-11-07"
15604536,"Premium","N3",87,0,"2023-06-03"
15802869,"Plus","S1",17,0,"2025-06-15"
15635598,"Basic","S1",75,0,"2024-05-14"
15592326,"Plus","S2",32,0,"2024-05-15"
15736533,"Premium","W1",79,0,"2023-07-09"
15622507,"Basic","N2",68,0,"2024-05-20"
15765487,"Basic","N2",39,0,"2023-05-29"
15646521,"Basic","N3",94,0,"2023-01-08"
15746258,"Basic","N1",10,1,"2024-10-21"
15692430,"Plus","S1",87,0,"2024-11-15"
15625501,"Premium","W1",24,1,"2024-08-15"
15640521,"Basic","N3",100,1,"2024-08-13"
15790630,"Plus","N2",58,0,"2024-04-13"
15664720,"Premium","N2",69,0,"2023-11-17"
15750055,"Premium","N2",64,1,"2024-07-25"
15644878,"Basic","S1",19,0,"2024-03-26"
15754578,"Premium","S1",8,0,"2024-08-29"
15705379,"Basic","S1",71,0,"2025-04-03"
15761047,"Plus","S2",40,0,"2023-05-08"
15671293,"Basic","N1",13,0,"2024-09-25"
15687527,"Basic","N2",27,1,"2023-10-14"
15647898,"Plus","N2",82,1,"2025-05-02"
15591248,"Basic","S2",88,1,"2023-03-28"
15676156,"Basic","N2",2,0,"2025-06-12"
15812918,"Basic","N2",16,1,"2023-03-22"
15604130,"Plus","S1",14,0,"2024-06-17"
15700549,"Basic","S1",17,1,"2023-09-09"
15715519,"Plus","N1",60,0,"2023-07-09"
15707042,"Basic","N2",70,0,"2025-04-03"
15605276,"Basic","N3",99,1,"2024-08-20"
15630592,"Basic","N2",17,0,"2024-04-28"
15636626,"Basic","N2",45,1,"2024-01-14"
15740411,"Basic","N1",38,0,"2024-03-31"
15593834,"Basic","N3",64,1,"2025-05-28"
15804235,"Premium","N2",6,0,"2023-01-08"
15679801,"Plus","W1",60,0,"2023-11-14"
15673907,"Basic","W1",49,0,"2023-11-30"
15636562,"Basic","N3",21,0,"2023-08-18"
15702571,"Premium","W1",99,1,"2024-10-25"
15627365,"Basic","S1",23,0,"2024-05-22"
15748499,"Basic","S1",76,0,"2025-02-28"
15598614,"Plus","N3",57,0,"2024-06-10"
15668889,"Plus","N2",64,0,"2024-04-19"
15800049,"Plus","N3",29,0,"2024-02-10"
15583724,"Basic","W1",27,0,"2023-10-14"
15622083,"Basic","N3",6,0,"2025-01-29"
15645571,"Plus","W1",21,1,"2025-02-05"
15598266,"Basic","S1",71,0,"2024-03-21"
15667934,"Basic","N3",41,0,"2023-12-09"
15569682,"Basic","S2",80,0,"2023-11-21"
15772941,"Basic","W1",5,0,"2025-05-26"
15586174,"Premium","S2",15,0,"2023-06-16"
15803682,"Plus","S1",21,0,"2024-08-15"
15627328,"Plus","N2",58,0,"2023-10-23"
15602456,"Basic","W1",4,1,"2024-08-03"
15721569,"Basic","N2",69,1,"2023-07-02"
15573798,"Basic","S1",7,1,"2025-04-18"
15638272,"Basic","N2",35,0,"2024-07-29"
15799859,"Premium","W1",36,0,"2025-02-14"
15599152,"Basic","N1",15,0,"2025-04-18"
15737909,"Basic","W1",92,1,"2023-03-27"
15646190,"Basic","W1",2,0,"2024-07-09"
15711249,"Plus","S2",57,0,"2025-03-16"
15671987,"Basic","N1",5,0,"2025-06-03"
15812766,"Basic","N1",71,0,"2023-05-29"
15778589,"Basic","N1",86,0,"2025-02-10"
15750104,"Premium","W1",95,0,"2025-04-02"
15784526,"Basic","S1",32,0,"2025-05-10"
15646563,"Premium","N1",72,0,"2023-02-28"
15744423,"Plus","N3",41,0,"2024-08-28"
15593694,"Basic","N2",42,1,"2025-04-14"
15785367,"Plus","S1",75,0,"2023-01-05"
15687765,"Basic","N3",65,0,"2023-03-24"
15789014,"Premium","W1",40,0,"2025-04-19"
15703177,"Basic","W1",83,0,"2024-01-18"
15660263,"Basic","N3",38,0,"2024-07-02"
15776545,"Basic","S2",42,0,"2024-04-23"
15683276,"Basic","S2",37,0,"2023-01-27"
15599272,"Premium","N3",56,0,"2024-06-08"
15589541,"Basic","S2",71,1,"2024-07-30"
15608804,"Plus","N2",55,0,"2024-02-18"
15645820,"Basic","N2",89,1,"2024-12-15"
15659031,"Premium","W1",54,0,"2023-06-29"
15790113,"Basic","S2",22,0,"2025-03-19"
156522890,"Basic","N1",27,0,"2024-04-08"
15605341,"Basic","N3",47,0,"2025-02-21"
15697844,"Plus","N2",38,0,"2024-06-10"
15587038,"Basic","S2",15,0,"2023-09-28"
15660528,"Basic","N2",66,0,"2024-04-28"
15700300,"Plus","N2",61,1,"2023-02-17"
15642001,"Basic","N1",60,1,"2024-11-24"
15580366,"Plus","S2",8,0,"2023-07-02"
15657228,"Basic","S2",44,0,"2025-04-19"
15729377,"Premium","S1",43,1,"2024-01-08"
15686913,"Premium","W1",6,0,"2024-12-26"
15631267,"Basic","N1",84,0,"2024-06-22"
15632275,"Basic","N2",27,0,"2024-05-21"
15715907,"Basic","N2",45,0,"2025-01-07"
15764841,"Basic","N3",23,0,"2024-10-31"
15771409,"Basic","W1",81,0,"2024-05-20"
15779207,"Plus","N2",13,0,"2024-07-25"
15814116,"Basic","S2",68,0,"2023-03-07"
15665087,"Premium","N2",84,0,"2024-11-16"
15611189,"Basic","S2",64,1,"2023-02-21"
15729718,"Plus","S2",25,1,"2024-04-14"
15733602,"Basic","N1",86,0,"2023-08-31"
15620103,"Basic","N2",52,0,"2023-12-03"
15770406,"Basic","N1",48,0,"2025-03-13"
15800554,"Basic","W1",61,0,"2025-01-25"
15611409,"Basic","S2",17,1,"2023-05-01"
15646535,"Plus","W1",40,1,"2024-07-07"
15575430,"Premium","N2",75,0,"2024-11-26"
15711299,"Basic","W1",89,1,"2023-02-14"
15642063,"Basic","W1",69,0,"2023-02-21"
15706602,"Basic","N2",85,0,"2023-05-31"
15592773,"Basic","N1",26,1,"2024-02-17"
15786539,"Basic","N1",80,0,"2024-06-24"
15737542,"Plus","S2",56,1,"2024-07-22"
15590234,"Premium","S2",40,0,"2024-05-12"
15773776,"Premium","N2",85,1,"2025-02-25"
15728082,"Basic","N2",96,0,"2023-07-28"
15609987,"Premium","S1",68,1,"2023-01-08"
15735330,"Plus","S1",8,0,"2024-01-26"
15649430,"Basic","N3",73,0,"2023-09-04"
15768777,"Basic","S2",45,1,"2024-01-30"
15777893,"Plus","W1",17,0,"2024-12-07"
15791326,"Basic","N3",41,0,"2025-04-13"
15615176,"Basic","N3",77,0,"2023-12-05"
15735221,"Basic","N1",9,1,"2024-02-16"
15617991,"Plus","W1",70,1,"2024-06-23"
15658504,"Basic","N1",91,0,"2023-12-11"
15785705,"Premium","S1",24,1,"2025-04-22"
15801817,"Plus","N3",73,0,"2023-10-23"
15752578,"Plus","S1",11,1,"2023-08-23"
15781574,"Basic","W1",35,0,"2024-10-03"
15792107,"Plus","W1",29,0,"2024-08-10"
15569917,"Basic","S2",8,0,"2024-03-20"
15721504,"Basic","N2",17,0,"2023-08-21"
15757306,"Basic","N1",71,0,"2025-01-11"
15647295,"Basic","S2",12,1,"2025-04-23"
15642098,"Plus","S2",79,1,"2025-05-31"
15696120,"Basic","N1",93,1,"2025-05-12"
15675176,"Basic","N1",50,0,"2023-11-06"
15700046,"Basic","W1",24,0,"2024-12-01"
15782089,"Premium","W1",37,0,"2024-04-22"
15706394,"Plus","N3",78,0,"2024-05-28"
15759387,"Plus","S1",11,0,"2023-12-02"
15623369,"Basic","W1",99,0,"2024-07-30"
15809909,"Basic","S2",81,0,"2023-02-21"
15642448,"Premium","N3",59,0,"2024-06-29"
15791944,"Basic","N3",55,1,"2023-10-28"
15768342,"Basic","S2",27,0,"2025-01-21"
15567919,"Plus","W1",67,1,"2024-10-02"
15674750,"Basic","S2",60,0,"2023-08-31"
15778345,"Plus","N2",2,0,"2023-12-22"
15687634,"Basic","W1",68,0,"2025-03-30"
15666096,"Basic","S1",18,0,"2025-04-14"
15581700,"Basic","S2",20,0,"2024-09-01"
15656417,"Basic","W1",85,1,"2024-08-10"
15649101,"Premium","N1",63,0,"2025-04-03"
15781975,"Plus","N2",78,0,"2024-03-17"
15700511,"Basic","S1",72,0,"2025-05-26"
15770255,"Basic","W1",2,0,"2024-12-31"
15643574,"Plus","N1",90,0,"2025-03-28"
15595010,"Plus","W1",83,0,"2024-09-04"
15580579,"Basic","N1",42,0,"2023-04-29"
15748532,"Basic","S1",28,0,"2024-02-13"
15773789,"Basic","N2",29,0,"2024-10-13"
15600027,"Plus","N1",69,1,"2024-01-06"
15620832,"Premium","N3",28,0,"2025-01-06"
15568819,"Basic","S1",60,0,"2025-02-05"
15748691,"Plus","S1",90,0,"2023-03-14"
15583552,"Basic","S2",5,0,"2024-03-24"
15588019,"Basic","N2",15,0,"2025-04-03"
15713250,"Basic","N3",73,0,"2025-03-28"
15569595,"Plus","N3",32,0,"2024-04-15"
15794868,"Basic","S2",52,1,"2023-06-05"
15576680,"Basic","N1",90,0,"2025-02-09"
15613699,"Basic","N1",37,0,"2024-07-29"
15609758,"Basic","N3",15,0,"2023-11-06"
15762392,"Basic","N2",41,1,"2023-02-05"
15693382,"Plus","N1",4,0,"2023-09-05"
15791769,"Basic","S1",53,1,"2024-03-03"
15712483,"Plus","W1",100,1,"2023-02-13"
15636454,"Basic","S2",84,1,"2024-03-28"
15710138,"Basic","N2",27,0,"2023-04-29"
15571571,"Basic","N1",21,1,"2023-12-15"
15638751,"Basic","W1",60,0,"2024-11-23"
15598574,"Basic","N3",86,1,"2024-01-23"
15796787,"Basic","S2",64,1,"2023-03-11"
15615670,"Plus","N1",71,0,"2025-05-19"
15705506,"Plus","N3",47,0,"2024-03-29"
15599535,"Basic","N1",54,0,"2023-09-24"
15768449,"Basic","S2",31,0,"2024-12-31"
15725002,"Basic","S1",17,0,"2024-03-13"
15611682,"Basic","S1",50,1,"2024-01-01"
15749964,"Basic","W1",7,0,"2024-12-02"
15678779,"Premium","N3",83,0,"2025-02-06"
15752601,"Basic","S1",28,0,"2023-07-06"
15758477,"Basic","S2",10,1,"2023-08-15"
15629133,"Basic","N3",27,1,"2023-03-02"
15604963,"Basic","N1",13,0,"2023-06-17"
15796413,"Plus","N2",66,0,"2023-05-12"
15812470,"Basic","N1",86,0,"2023-06-04"
15587443,"Basic","S2",84,0,"2025-02-22"
15689692,"Plus","W1",60,0,"2024-12-22"
15779586,"Basic","N3",43,1,"2023-01-07"
15667588,"Plus","N1",69,0,"2024-06-06"
15624423,"Plus","N3",63,0,"2024-12-12"
15591107,"Basic","S1",70,1,"2023-09-08"
15748986,"Plus","N2",99,0,"2024-07-29"
15620570,"Basic","S2",65,0,"2024-11-22"
15727811,"Basic","N1",99,0,"2024-10-01"
15707681,"Basic","N2",67,0,"2023-09-19"
15702030,"Basic","S2",54,0,"2023-04-30"
15673238,"Plus","S2",36,1,"2023-02-17"
15604196,"Premium","W1",71,1,"2023-03-10"
15769356,"Premium","S1",93,0,"2025-06-07"
15665590,"Plus","W1",15,0,"2023-09-19"
15572361,"Basic","W1",75,0,"2025-01-11"
15667460,"Basic","N3",18,0,"2025-02-02"
15654760,"Basic","N3",4,0,"2024-03-20"
15632669,"Basic","N2",88,0,"2024-04-23"
15613673,"Basic","S1",11,0,"2023-08-19"
15698522,"Premium","S2",6,1,"2023-08-12"
15741633,"Basic","S1",51,1,"2024-04-01"
15674583,"Basic","S1",58,1,"2024-12-19"
15665374,"Basic","N2",60,0,"2025-05-02"
15588854,"Plus","N3",18,0,"2024-01-01"
15810716,"Plus","S1",79,0,"2023-01-28"
15776921,"Plus","S1",67,1,"2025-05-26"
15569394,"Basic","S1",17,1,"2024-12-31"
15788215,"Plus","N1",97,1,"2025-04-28"
15641007,"Basic","S1",34,1,"2023-04-11"
15594651,"Premium","S1",30,0,"2023-02-27"
15575146,"Basic","S2",19,1,"2023-01-24"
15608916,"Basic","W1",9,1,"2024-02-19"
15666297,"Basic","N1",40,0,"2023-08-15"
15598586,"Plus","S1",44,1,"2023-06-18"
15665014,"Basic","W1",95,1,"2024-05-03"
15701738,"Premium","S1",59,0,"2023-09-03"
15650591,"Basic","N2",91,0,"2025-04-15"
15652667,"Basic","N2",25,0,"2024-12-24"
15679622,"Basic","W1",71,0,"2023-12-29"
15730150,"Basic","N1",53,0,"2024-04-09"
15813192,"Basic","S2",48,0,"2024-03-05"
15606554,"Basic","N1",71,0,"2025-02-16"
15611794,"Plus","N1",84,0,"2024-02-25"
15672357,"Basic","N2",53,1,"2023-01-21"
15711759,"Premium","N2",49,0,"2024-09-27"
15615296,"Plus","S2",43,1,"2024-01-04"
15699294,"Plus","S1",100,0,"2024-04-08"
15788634,"Basic","S2",19,0,"2023-04-07"
15660871,"Basic","S1",66,0,"2024-10-11"
15618258,"Basic","W1",34,1,"2024-05-06"
15722535,"Plus","W1",81,0,"2025-04-29"
15711977,"Premium","N3",88,0,"2023-12-19"
15690169,"Basic","N2",73,0,"2024-08-27"
15790689,"Basic","N3",54,0,"2023-04-05"
15665181,"Premium","N3",1,0,"2023-01-24"
15633608,"Basic","N2",92,0,"2024-01-15"
15805261,"Plus","N3",55,0,"2024-01-31"
15740356,"Basic","N1",15,1,"2024-02-08"
15808223,"Plus","S1",85,1,"2024-10-09"
15769980,"Basic","S2",15,0,"2025-04-25"
15675450,"Basic","N2",23,0,"2023-05-13"
15776494,"Plus","N1",66,1,"2023-02-23"
15592412,"Premium","W1",46,0,"2023-10-19"
15777452,"Basic","S2",100,0,"2023-04-22"
15692258,"Basic","S2",9,0,"2024-02-26"
15791045,"Plus","S2",66,0,"2023-05-11"
15807889,"Premium","N3",66,1,"2024-02-24"
15602043,"Plus","N3",18,1,"2023-10-05"
15807335,"Premium","N3",17,1,"2025-02-14"
15629985,"Basic","N3",72,1,"2025-06-12"
15679453,"Basic","N1",98,1,"2024-08-12"
15637315,"Plus","N3",34,0,"2025-02-13"
15691513,"Plus","N2",69,1,"2023-03-09"
15622289,"Basic","S2",64,0,"2024-07-27"
15715184,"Basic","N1",44,1,"2024-02-07"
15702801,"Plus","W1",29,0,"2025-05-24"
15719931,"Basic","N3",62,0,"2023-06-24"
15806081,"Basic","W1",92,0,"2023-10-07"
15796336,"Basic","S2",16,0,"2024-04-08"
15647306,"Plus","N1",78,0,"2024-01-25"
15742369,"Plus","S2",52,0,"2025-01-17"
15655859,"Basic","W1",2,1,"2023-05-16"
15675650,"Plus","N1",61,1,"2024-02-13"
15574119,"Plus","S1",4,1,"2023-08-12"
15754168,"Basic","N1",52,1,"2024-08-23"
15763029,"Plus","N3",41,1,"2024-09-10"
15765048,"Basic","W1",52,1,"2024-07-06"
15786215,"Basic","S2",31,0,"2024-11-28"
15707559,"Basic","S2",26,0,"2023-07-07"
15582129,"Basic","S2",27,1,"2025-05-27"
15687540,"Basic","N2",51,0,"2024-01-22"
15787196,"Plus","N2",98,0,"2023-01-09"
15670898,"Plus","N3",95,1,"2023-06-29"
15775433,"Plus","S1",48,0,"2024-11-28"
15700693,"Basic","N2",11,0,"2024-03-19"
15677955,"Basic","N1",8,0,"2024-08-16"
15570086,"Basic","W1",12,1,"2024-11-19"
15794875,"Basic","N3",99,1,"2024-08-28"
15673591,"Basic","S1",45,0,"2024-03-21"
15631756,"Plus","N1",34,0,"2023-04-26"
15757617,"Premium","S2",77,0,"2024-11-02"
15612729,"Basic","N2",91,0,"2023-09-02"
15637857,"Basic","N1",72,0,"2023-10-10"
15681007,"Plus","S1",47,0,"2023-08-01"
15593622,"Basic","N3",21,0,"2024-10-25"
15629273,"Plus","N1",41,0,"2024-11-08"
15765846,"Plus","N3",75,0,"2024-03-26"
15596013,"Premium","S2",22,0,"2024-10-16"
15722473,"Basic","S1",21,0,"2023-01-25"
15774936,"Plus","S1",28,0,"2024-12-12"
15685640,"Basic","N2",67,0,"2023-08-21"
15566563,"Plus","W1",71,0,"2024-05-30"
15768746,"Basic","S1",14,0,"2023-10-15"
15689952,"Basic","N1",79,0,"2024-11-15"
15725906,"Basic","N1",73,0,"2023-07-03"
15634501,"Basic","N1",52,1,"2023-09-08"
15571940,"Plus","S2",43,0,"2023-10-18"
15741643,"Plus","S1",71,0,"2025-03-08"
15806822,"Plus","S1",76,0,"2023-12-25"
15701166,"Basic","N1",19,0,"2024-09-15"
15718531,"Plus","N2",27,0,"2023-11-01"
15628308,"Basic","N2",18,0,"2023-12-16"
15585287,"Premium","S1",13,0,"2023-12-05"
15781619,"Premium","S1",1,0,"2024-04-23"
15805162,"Basic","N3",85,1,"2024-04-09"
15588535,"Plus","S1",34,0,"2023-05-10"
15775307,"Basic","N1",13,0,"2023-07-06"
15777616,"Basic","W1",51,1,"2024-02-25"
15692291,"Basic","S2",87,0,"2024-05-10"
15680843,"Basic","S1",1,1,"2024-06-24"
15641585,"Plus","S1",87,1,"2024-10-31"
15684358,"Basic","N1",28,1,"2025-06-04"
15806389,"Basic","N3",32,0,"2023-08-23"
15641860,"Plus","W1",72,0,"2023-10-05"
15814237,"Plus","S1",55,1,"2023-04-12"
15808780,"Premium","N2",26,0,"2024-04-03"
15767064,"Plus","N2",14,1,"2025-01-06"
15751177,"Plus","N2",88,0,"2025-02-25"
15613427,"Basic","S2",93,1,"2025-04-14"
15647259,"Basic","S2",68,0,"2023-08-20"
15748660,"Basic","W1",63,0,"2025-05-03"
15726695,"Basic","S1",82,0,"2023-10-01"
15757473,"Plus","S1",14,0,"2023-12-31"
15809509,"Basic","S1",27,0,"2024-04-22"
15715512,"Plus","S2",41,0,"2024-04-12"
15614168,"Basic","W1",3,0,"2024-09-16"
15679818,"Basic","S1",94,0,"2024-10-12"
15609928,"Basic","N1",59,0,"2024-12-28"
15731246,"Plus","N3",100,0,"2025-04-05"
15685243,"Plus","N2",23,0,"2023-10-01"
15638730,"Premium","N2",18,0,"2023-11-24"
15697034,"Basic","N1",74,0,"2025-05-10"
15699225,"Premium","S1",76,0,"2023-07-03"
15677387,"Basic","W1",41,1,"2025-04-03"
15759184,"Basic","W1",8,0,"2023-07-13"
15595991,"Premium","S2",32,0,"2025-03-01"
15681332,"Basic","S1",81,0,"2023-09-29"
15756299,"Plus","W1",41,0,"2023-10-27"
15566380,"Basic","S1",45,0,"2024-08-06"
15675963,"Plus","N2",78,0,"2023-07-15"
15674671,"Premium","N2",9,0,"2025-02-20"
15621466,"Basic","S2",90,0,"2023-11-27"
15607176,"Plus","N2",48,0,"2025-01-21"
15570299,"Basic","S1",24,0,"2024-04-30"
15613197,"Plus","N1",87,0,"2024-09-11"
15798885,"Basic","S2",95,1,"2024-05-13"
15714883,"Basic","N1",44,1,"2024-02-04"
15604497,"Basic","S1",58,0,"2024-02-01"
15773949,"Basic","S2",66,0,"2025-03-14"
15774164,"Premium","N1",18,0,"2025-03-22"
15774127,"Basic","S2",80,0,"2023-04-10"
15619016,"Basic","S1",29,0,"2023-03-22"
15795759,"Basic","W1",75,0,"2025-02-20"
15798844,"Basic","S2",2,0,"2025-05-10"
15717962,"Plus","W1",78,0,"2023-01-17"
15691504,"Premium","S1",68,0,"2024-12-05"
15693893,"Basic","S2",98,0,"2023-07-31"
15672499,"Premium","S2",39,0,"2025-05-14"
15750410,"Plus","W1",73,0,"2023-05-06"
15568904,"Basic","N2",41,0,"2025-04-01"
15649033,"Plus","W1",71,1,"2024-09-29"
15780989,"Basic","W1",81,1,"2023-05-10"
15771059,"Plus","W1",87,0,"2024-10-18"
15687852,"Premium","S1",75,1,"2025-02-06"
15695280,"Basic","N3",22,0,"2024-06-18"
15592751,"Premium","W1",82,0,"2023-08-02"
15598338,"Plus","S2",49,0,"2023-05-09"
15735784,"Basic","N1",28,0,"2024-06-07"
15629128,"Plus","N2",16,0,"2024-10-14"
15642870,"Basic","W1",68,0,"2024-04-06"
15637977,"Premium","W1",62,0,"2025-02-18"
15600792,"Plus","N2",36,0,"2023-02-26"
15576131,"Basic","W1",22,1,"2024-08-20"
15686588,"Basic","S2",11,0,"2023-10-01"
15761018,"Plus","N3",85,1,"2024-09-06"
15616029,"Basic","W1",80,0,"2023-12-05"
15761149,"Basic","N2",42,1,"2025-05-11"
15802758,"Basic","W1",55,1,"2023-05-23"
15647838,"Basic","S1",73,0,"2024-02-27"
15735968,"Basic","S2",35,0,"2023-11-30"
15581286,"Basic","S2",57,0,"2025-04-20"
15625445,"Basic","N3",34,1,"2024-11-18"
15600173,"Plus","S1",73,0,"2023-05-13"
15635143,"Basic","S1",77,0,"2025-05-05"
15664849,"Basic","N3",70,0,"2023-09-21"
15762455,"Basic","N1",4,1,"2023-05-27"
15797165,"Plus","W1",46,0,"2024-03-11"
15788189,"Basic","S1",92,0,"2023-01-12"
15780492,"Basic","N1",11,0,"2025-04-19"
15678497,"Basic","N1",98,0,"2023-02-24"
15588560,"Plus","S2",61,0,"2023-08-18"
15606003,"Plus","W1",35,0,"2023-05-02"
15611756,"Plus","S2",69,0,"2025-05-10"
15789563,"Plus","N2",57,0,"2023-08-21"
15702416,"Plus","S2",11,0,"2023-06-11"
15766288,"Basic","S1",12,0,"2024-08-16"
15667633,"Plus","S1",43,0,"2024-07-12"
15622774,"Basic","W1",19,1,"2025-05-25"
15755416,"Plus","N1",77,0,"2025-03-13"
15769915,"Plus","S1",68,0,"2024-05-14"
15643908,"Basic","S2",78,0,"2024-11-02"
15627395,"Basic","S2",59,0,"2023-06-28"
15679663,"Basic","W1",2,0,"2023-12-28"
15651581,"Plus","S2",8,0,"2023-07-27"
15596379,"Plus","N3",22,0,"2024-07-05"
15746674,"Premium","W1",77,1,"2024-12-26"
15801256,"Basic","W1",21,0,"2024-03-07"
15663808,"Plus","S1",85,0,"2024-03-31"
15598521,"Plus","W1",92,1,"2024-05-18"
15621457,"Premium","N2",97,0,"2025-05-13"
15764726,"Basic","S1",29,0,"2023-06-03"
15646374,"Basic","S1",86,1,"2023-12-04"
15716501,"Plus","N3",90,0,"2023-10-20"
15589948,"Plus","S1",75,0,"2024-03-11"
15811343,"Premium","N1",75,0,"2024-01-31"
15659677,"Basic","S2",98,0,"2023-06-15"
15594436,"Basic","S2",83,0,"2024-03-27"
15748995,"Premium","W1",37,1,"2025-02-22"
15677062,"Basic","N3",78,0,"2024-06-19"
15697201,"Plus","S2",29,0,"2024-02-05"
15666453,"Basic","N1",83,0,"2023-04-25"
